Individual{TOC=5616.075767989288, NV=47}
Individual{TOC=9601.452123384228, NV=18}
Individual{TOC=9582.056827902927, NV=19}
Individual{TOC=5579.144767196388, NV=49}
Individual{TOC=5681.245899704508, NV=37}
Individual{TOC=6938.996124141877, NV=25}
Individual{TOC=7776.5744264121895, NV=20}
Individual{TOC=6139.338559536447, NV=28}
Individual{TOC=5643.007149340617, NV=44}
Individual{TOC=10665.680051003612, NV=17}
Individual{TOC=6012.493456203168, NV=34}
Individual{TOC=7307.894009897732, NV=22}
Individual{TOC=5891.724694078196, NV=35}
runTime = 14275.61011ms
