Individual{TOC=4668.601812450584, NV=14}
Individual{TOC=4586.459247781638, NV=16}
Individual{TOC=4541.811528632354, NV=18}
Individual{TOC=4600.554415456015, NV=15}
Individual{TOC=4788.452406762505, NV=13}
Individual{TOC=5620.874265808393, NV=10}
Individual{TOC=4832.867363203191, NV=11}
Individual{TOC=4427.16954035333, NV=24}
Individual{TOC=4441.398768378754, NV=21}
Individual{TOC=4479.465874793263, NV=19}
Individual{TOC=4547.494265883457, NV=17}
Individual{TOC=4792.237982022138, NV=12}
runTime = 2385882.560839ms
