Individual{TOC=2487.210569632496, NV=8}
Individual{TOC=2453.424533756773, NV=9}
Individual{TOC=2368.8443222140572, NV=12}
Individual{TOC=2705.3222606919194, NV=6}
Individual{TOC=2362.3640355206603, NV=14}
Individual{TOC=2366.4947686095325, NV=13}
Individual{TOC=2395.3555149835765, NV=11}
Individual{TOC=2434.3962752469606, NV=10}
Individual{TOC=3149.3726533759313, NV=5}
runTime = 176556.90045ms
