Individual{TOC=6586.393320283597, NV=18}
Individual{TOC=6687.345184891656, NV=17}
Individual{TOC=5959.106375525466, NV=20}
Individual{TOC=5326.305128394325, NV=29}
Individual{TOC=5365.409738893838, NV=27}
Individual{TOC=5676.154252727751, NV=22}
Individual{TOC=5799.856537105197, NV=21}
Individual{TOC=5524.2242666435395, NV=24}
Individual{TOC=5574.309181334065, NV=23}
Individual{TOC=7025.14239856831, NV=16}
Individual{TOC=6221.191423213262, NV=19}
Individual{TOC=7884.238531930066, NV=15}
Individual{TOC=5305.545435826672, NV=30}
Individual{TOC=5409.224559764754, NV=26}
Individual{TOC=5439.167863073719, NV=25}
runTime = 91223.726312ms
