Generation,NV,TOC
1,48,20908.416645
1,62,19979.877995
1,65,19760.615055
1,75,19377.858760
1,77,19336.909638
1,79,19259.951564
1,80,19160.692060
2,48,20908.416645
2,59,20583.238759
2,62,19788.714912
2,65,19514.113453
2,72,18775.618391
2,79,18430.899459
2,83,18380.915920
3,48,20908.416645
3,59,20243.096150
3,62,19788.714912
3,63,19452.660544
3,67,19358.163077
3,72,18571.973024
3,79,18430.899459
3,83,18130.710659
4,48,20908.416645
4,56,20714.050328
4,58,19334.055476
4,63,18987.990922
4,70,18580.210727
4,72,18549.322306
4,74,18225.008128
4,78,17984.461487
4,80,17979.779374
5,47,20561.390773
5,51,19778.152672
5,57,19528.462158
5,58,19311.495651
5,63,18694.178110
5,67,18076.641551
5,75,17863.141322
6,47,20561.390773
6,49,19900.447931
6,51,19778.152672
6,52,19302.872767
6,63,18694.178110
6,64,17481.950525
7,47,18542.823486
7,50,18403.017554
7,52,18391.069576
7,63,17099.630635
8,47,18542.823486
8,50,18403.017554
8,52,18391.069576
8,56,16738.587241
8,60,16543.026576
9,46,20425.749087
9,47,18542.823486
9,50,18403.017554
9,52,18391.069576
9,55,16909.879315
9,56,16738.587241
9,60,16543.026576
9,69,16433.537815
10,46,20425.749087
10,47,18542.823486
10,49,17732.409005
10,55,16909.879315
10,56,16738.587241
10,60,16543.026576
10,64,16427.170034
11,46,20425.749087
11,47,18542.823486
11,49,17732.409005
11,53,17511.963241
11,55,16909.879315
11,56,16738.587241
11,57,16730.919430
11,58,16627.627818
11,59,16524.343946
11,64,16415.043608
11,68,16266.254038
12,46,20229.136293
12,47,18542.823486
12,49,17732.409005
12,53,17466.984010
12,55,16909.879315
12,56,16738.587241
12,57,16730.919430
12,58,16627.627818
12,59,16524.343946
12,64,16415.043608
12,66,16249.063057
12,69,16200.869127
13,45,19566.748672
13,47,18542.823486
13,48,18414.583395
13,49,17732.409005
13,52,17593.889250
13,53,16751.248737
13,54,16585.421033
13,56,16387.049734
13,58,15997.698523
13,63,15959.192039
13,64,15951.494754
13,67,15919.762468
14,45,19566.748672
14,47,18542.823486
14,48,18414.583395
14,49,17732.409005
14,52,17344.952151
14,53,16751.248737
14,54,16585.421033
14,56,16387.049734
14,58,15997.698523
14,63,15959.192039
14,64,15951.494754
14,67,15919.762468
15,45,19566.748672
15,46,18567.306875
15,47,18542.823486
15,48,17697.816905
15,51,16824.838028
15,53,16413.287332
15,54,16347.857791
15,55,16109.858757
15,58,15808.875635
15,63,15423.152494
16,45,19566.748672
16,46,18567.306875
16,47,18542.823486
16,48,17697.816905
16,51,16824.838028
16,53,16413.287332
16,54,16347.857791
16,55,16109.858757
16,57,16024.964940
16,58,15808.875635
16,63,15423.152494
17,44,20689.860737
17,45,18600.935992
17,46,17839.715044
17,48,17697.816905
17,49,17054.232540
17,50,16232.273354
17,53,16032.299470
17,54,15878.671421
17,57,15636.657121
17,63,15266.737956
18,44,20689.860737
18,45,18600.935992
18,46,17545.684819
18,49,17054.232540
18,50,16232.273354
