Generation,NV,TOC
1,11,3612.033837
1,12,3602.895492
1,13,3238.822414
1,16,2994.343111
1,17,2652.247904
1,19,2378.452119
1,25,2297.476645
1,30,2291.932983
1,32,2240.366871
1,36,2234.011373
2,11,3291.655045
2,12,3271.705900
2,13,3238.822414
2,14,2727.930002
2,17,2652.247904
2,18,2645.002396
2,19,2378.452119
2,20,2332.026121
2,21,2327.165862
2,22,2312.215177
2,23,2232.961058
2,28,2231.722371
3,11,3291.655045
3,12,3197.262787
3,13,2839.163373
3,14,2727.930002
3,17,2652.247904
3,18,2645.002396
3,19,2264.826369
3,22,2250.615308
3,23,2232.961058
3,28,2199.517322
3,31,2194.275612
4,11,3291.655045
4,12,2646.534515
4,14,2622.132535
4,15,2610.043691
4,16,2328.960020
4,17,2322.395183
4,19,2264.826369
4,21,2247.618835
4,23,2232.961058
4,27,2222.156452
4,28,2199.517322
4,31,2194.275612
5,11,2956.995876
5,12,2646.534515
5,14,2487.953615
5,16,2328.960020
5,17,2322.395183
5,19,2264.826369
5,20,2216.892827
5,21,2184.162624
5,24,2184.016696
6,10,3129.643453
6,11,2956.995876
6,12,2646.534515
6,13,2576.573128
6,14,2487.953615
6,16,2328.960020
6,17,2294.535732
6,18,2247.818671
6,20,2216.892827
6,21,2184.162624
6,24,2173.672987
6,27,2163.921602
7,10,3129.643453
7,11,2743.162137
7,12,2646.534515
7,13,2410.240110
7,14,2369.471403
7,16,2328.960020
7,17,2294.535732
7,18,2247.818671
7,19,2223.609862
7,20,2198.108393
7,21,2184.162624
7,24,2173.672987
7,27,2163.921602
8,10,3129.643453
8,11,2743.162137
8,12,2646.534515
8,13,2406.544387
8,14,2369.471403
8,16,2328.960020
8,17,2294.535732
8,18,2208.858989
8,20,2198.108393
8,21,2184.162624
8,23,2146.746984
8,26,2145.907461
9,10,2976.039202
9,11,2743.162137
9,12,2626.815700
9,13,2381.445700
9,14,2369.471403
9,15,2227.403037
9,16,2210.795971
9,17,2155.260586
9,20,2135.820760
10,10,2825.531663
10,11,2698.845789
10,12,2626.815700
10,13,2381.445700
10,14,2338.527947
10,15,2227.403037
10,16,2210.795971
10,17,2155.260586
10,20,2135.820760
10,28,2132.815131
11,10,2825.531663
11,11,2698.845789
11,12,2401.068887
11,13,2381.445700
11,14,2338.527947
11,15,2227.403037
11,16,2210.795971
11,17,2155.260586
11,18,2146.146468
11,20,2135.820760
11,28,2132.815131
12,10,2825.531663
12,11,2698.845789
12,12,2401.068887
12,13,2381.445700
12,14,2338.527947
12,15,2227.403037
12,16,2210.795971
12,17,2155.260586
12,18,2146.146468
12,20,2135.820760
12,28,2132.815131
13,9,3323.338804
13,10,2825.531663
13,11,2686.326859
13,12,2401.068887
13,13,2381.445700
13,14,2338.527947
13,15,2227.403037
13,16,2210.795971
13,17,2155.260586
13,18,2146.146468
13,20,2135.820760
13,27,2132.993560
13,28,2132.815131
14,9,3190.354958
