Individual{TOC=3142.7982871326053, NV=10}
Individual{TOC=3179.324022275934, NV=9}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
Individual{TOC=3226.302858066687, NV=8}
runTime = 270733.056443ms
