Generation,NV,TOC
1,17,6573.987613
1,18,6036.333244
1,19,5897.035581
1,20,5590.827375
1,21,5317.855711
1,26,5282.425098
1,30,5112.206163
1,31,4863.890011
1,35,4764.040206
2,17,6573.987613
2,18,6035.793547
2,19,5897.035581
2,20,5590.827375
2,21,5317.855711
2,26,5282.425098
2,29,5141.238712
2,30,5112.206163
2,31,4863.890011
2,32,4822.563892
2,35,4764.040206
2,38,4758.056518
3,16,6796.380228
3,17,6573.987613
3,18,5970.991947
3,19,5897.035581
3,20,5590.827375
3,21,5317.855711
3,26,5282.425098
3,27,5255.680556
3,28,5212.943424
3,29,5141.238712
3,30,5037.383783
3,31,4863.890011
3,32,4822.563892
3,35,4764.040206
3,38,4758.056518
3,41,4744.079675
4,16,6796.380228
4,17,6573.987613
4,18,5970.991947
4,19,5897.035581
4,20,5590.827375
4,21,5317.855711
4,23,5126.521184
4,29,5022.728794
4,30,4882.122672
4,31,4762.554074
4,32,4709.070040
5,16,6796.380228
5,17,6408.322631
5,18,5456.821534
5,21,5258.498198
5,23,5048.058722
5,27,4947.687476
5,30,4815.475725
5,31,4730.944001
5,32,4698.277124
