Generation,NV,TOC
1,18,10770.980206
1,19,8593.714289
1,20,8404.648240
1,21,7835.373182
1,23,7794.833449
1,25,7490.173912
1,26,7461.869529
1,27,6902.180696
1,28,6898.861186
1,30,6656.359529
1,33,6654.437570
1,34,6181.551796
1,36,6060.895108
1,40,5839.242347
1,42,5801.967068
1,44,5801.868950
1,45,5682.020938
1,47,5625.389213
1,49,5590.754119
1,51,5397.001530
1,52,5196.461337
1,57,5187.429531
2,18,10122.770815
2,19,8593.714289
2,20,8404.648240
2,21,7835.373182
2,23,7794.833449
2,25,7490.173912
2,26,7228.253176
2,27,6760.619921
2,30,6656.359529
2,33,6654.437570
2,34,6181.551796
2,35,6051.370984
2,38,6012.222308
2,39,5901.985744
2,40,5839.242347
2,42,5741.700538
2,45,5682.020938
2,47,5404.763949
2,51,5397.001530
2,52,5196.461337
2,57,5187.429531
2,62,5119.419364
3,18,10122.770815
3,19,8593.714289
3,20,8297.369539
3,21,7835.373182
3,23,7794.833449
3,25,7490.173912
3,26,7197.341182
3,27,6760.619921
3,30,6656.359529
3,33,6237.240892
3,34,6181.551796
3,35,6051.370984
3,37,5695.783926
3,43,5435.978940
3,47,5404.763949
3,50,5403.584761
3,51,5367.012374
3,52,5196.461337
3,56,5121.345421
3,62,5073.868555
4,18,10122.770815
4,19,8277.192198
4,21,7835.373182
4,23,7028.554218
4,24,6917.633644
4,26,6692.402910
4,30,6656.359529
4,32,6649.986054
4,33,6237.240892
4,34,6181.551796
4,35,6051.370984
4,36,5961.538937
4,37,5649.887237
4,39,5469.844904
4,43,5435.978940
4,45,5384.595167
4,48,5352.307998
4,49,5314.655034
4,52,5196.461337
4,54,5133.877536
4,56,5045.859854
5,18,10122.770815
5,19,8277.192198
5,20,7792.289211
5,21,6884.015067
5,26,6692.402910
5,30,6656.359529
5,31,6598.692900
5,32,6496.766986
5,33,6237.240892
5,34,6181.551796
5,35,5735.044389
5,37,5649.887237
5,39,5436.094312
5,43,5326.064515
5,49,5257.646899
5,52,5196.461337
5,54,5133.877536
5,55,5110.849598
5,56,5045.859854
6,18,8019.726823
6,20,7792.289211
6,21,6884.015067
6,26,6692.402910
6,28,6613.027628
6,29,6327.352326
6,31,5838.642028
6,35,5735.044389
6,36,5526.501861
6,37,5485.738413
6,38,5422.312807
6,42,5237.703676
6,52,5196.461337
6,54,5133.877536
6,55,5025.654211
6,56,5017.668523
7,18,8019.726823
7,19,7622.420791
7,21,6884.015067
7,26,6692.402910
7,27,6464.799933
7,29,6327.352326
7,31,5838.642028
7,33,5817.874262
7,35,5735.044389
7,36,5526.501861
7,37,5419.082437
7,41,5213.395901
7,50,5144.591595
7,51,5120.556051
7,52,4985.698572
8,17,8959.163136
8,18,7922.677620
8,19,7622.420791
8,21,6884.015067
8,25,6849.223372
8,26,6692.402910
8,27,6464.799933
8,29,6188.588152
8,30,6004.850828
8,31,5838.642028
8,33,5817.874262
8,35,5484.272284
8,37,5419.082437
8,38,5412.001164
8,40,5352.175180
8,41,5213.395901
8,50,5144.591595
8,51,4988.802807
8,52,4985.698572
8,57,4969.296097
9,17,8959.163136
9,18,7922.677620
9,19,7622.420791
9,21,6884.015067
9,25,6849.223372
9,26,6645.741709
9,27,6464.799933
9,28,6395.387051
9,29,6188.588152
9,30,6004.850828
9,31,5838.642028
9,33,5670.238760
9,34,5623.063225
9,35,5484.272284
9,37,5419.082437
9,38,5412.001164
9,40,5154.644762
9,50,4999.084146
9,51,4988.802807
9,52,4985.698572
9,53,4953.507948
10,17,8959.163136
10,18,7922.677620
10,19,7622.420791
10,21,6884.015067
10,24,6637.361266
10,27,6464.799933
10,28,6395.387051
10,29,6007.658961
10,30,6004.850828
10,31,5838.642028
10,33,5670.238760
10,34,5400.220515
10,38,5363.575377
10,40,5154.644762
10,47,4975.551814
10,49,4893.957817
11,15,8608.607278
11,18,7607.149600
11,21,6884.015067
11,24,6637.361266
11,27,6464.799933
11,28,6395.387051
11,29,5941.828639
11,31,5838.642028
11,32,5832.225834
11,33,5670.238760
11,34,5400.220515
11,38,5363.575377
11,40,5154.644762
11,47,4975.551814
11,49,4893.957817
12,15,8608.607278
12,18,7607.149600
12,19,7318.111554
