Generation,NV,TOC
1,16,5581.221462
1,18,5505.642928
1,19,4918.546221
1,20,4825.758868
1,21,4317.799743
1,28,4281.679254
1,31,3942.030175
1,35,3762.897846
2,16,5581.221462
2,18,5186.803114
2,19,4577.415307
2,21,4121.240951
2,30,3757.303725
3,16,5581.221462
3,17,5463.641104
3,18,4603.957951
3,19,4577.415307
3,21,4121.240951
3,29,3786.432136
3,30,3757.303725
4,15,5762.122460
4,16,5474.656961
4,17,5109.931846
4,18,4603.957951
4,19,4377.916525
4,20,4292.538357
4,21,4121.240951
4,22,3984.059200
4,23,3876.049770
4,29,3786.432136
4,30,3757.303725
4,38,3755.710116
5,15,5742.205005
5,16,5325.498387
5,17,5109.931846
5,18,4603.957951
5,19,4377.916525
5,20,4292.538357
5,21,4121.240951
5,22,3984.059200
5,23,3876.049770
5,29,3786.432136
5,30,3727.833453
5,33,3721.676894
5,34,3705.571798
6,15,5742.205005
6,16,5325.498387
6,17,5109.931846
6,18,4603.957951
6,19,4377.916525
6,20,4292.538357
6,21,4121.240951
6,22,3984.059200
6,23,3876.049770
6,29,3786.432136
6,30,3727.833453
6,33,3721.676894
6,34,3705.571798
7,15,5742.205005
7,16,5216.761523
7,17,4945.235375
7,18,4603.957951
7,19,4377.916525
7,20,4292.538357
7,21,4121.240951
7,22,3984.059200
7,23,3876.049770
7,28,3768.922211
7,30,3727.833453
7,33,3721.676894
7,34,3705.571798
7,37,3658.077238
8,15,5742.205005
8,16,4935.290610
8,18,4603.957951
8,19,4377.916525
8,20,4292.538357
8,21,4121.240951
8,22,3984.059200
8,23,3876.049770
8,26,3690.241932
8,37,3658.077238
9,15,5566.208901
9,16,4794.052518
9,17,4503.972829
9,19,4377.916525
9,20,4197.575316
9,21,3838.830338
9,26,3666.887443
9,27,3566.725367
9,36,3550.346027
10,15,4814.651769
10,16,4794.052518
10,17,4503.972829
10,19,4377.916525
10,20,4197.575316
10,21,3838.830338
10,26,3666.887443
10,27,3566.725367
