Individual{TOC=4412.339153533392, NV=20}
Individual{TOC=4407.842741653077, NV=21}
Individual{TOC=5428.287252748143, NV=11}
Individual{TOC=4644.240219504568, NV=17}
Individual{TOC=4682.3387974214165, NV=15}
Individual{TOC=4820.0409467053, NV=14}
Individual{TOC=5135.372989461026, NV=12}
Individual{TOC=5551.407862971652, NV=10}
Individual{TOC=4455.754463203571, NV=19}
runTime = 2172839.688194ms
