Generation,NV,TOC
1,7,2299.966025
1,8,2080.785318
1,9,2006.297988
1,10,1993.443791
1,13,1974.761534
1,14,1960.348881
1,16,1880.308701
2,7,2230.395069
2,8,2029.074933
2,9,1951.532885
2,13,1919.517152
2,14,1917.112344
2,15,1890.735332
2,16,1880.308701
3,6,2682.495851
3,7,1967.598732
3,9,1951.532885
3,12,1949.653732
3,13,1861.261210
4,6,1963.109684
4,7,1794.157931
5,6,1963.109684
5,7,1771.816791
6,6,1963.109684
6,7,1771.816791
7,6,1961.690641
7,7,1771.816791
7,8,1745.431778
8,6,1918.481894
8,7,1719.187833
9,6,1848.934059
9,7,1719.187833
10,6,1848.934059
10,7,1719.187833
11,6,1749.165632
11,7,1719.187833
12,6,1749.165632
12,7,1719.187833
12,9,1712.016380
13,6,1747.198744
13,7,1713.345592
13,8,1703.253832
14,6,1747.198744
14,7,1713.345592
14,8,1703.253832
15,6,1737.645877
15,7,1693.240481
16,6,1737.645877
16,7,1693.240481
16,8,1659.906015
17,6,1737.645877
17,7,1693.240481
17,8,1659.906015
18,5,2136.756015
18,6,1736.212331
18,7,1686.264998
18,8,1658.169287
19,5,2111.607912
19,6,1687.666718
19,7,1683.639991
19,8,1658.169287
20,5,2111.607912
20,6,1687.666718
20,7,1683.639991
20,8,1658.169287
21,5,2111.607912
21,6,1687.666718
21,7,1683.614937
21,8,1658.169287
22,5,2111.607912
22,6,1687.666718
22,7,1678.196053
22,8,1658.169287
23,5,2081.150508
23,6,1670.758065
23,8,1658.169287
24,5,2081.150508
24,6,1668.281571
24,8,1658.169287
25,5,2081.150508
25,6,1666.379955
25,8,1658.169287
26,5,2081.150508
26,6,1666.379955
26,8,1658.169287
27,5,2081.150508
27,6,1666.379955
27,8,1658.169287
28,5,1690.939028
28,6,1658.324410
28,7,1656.277301
29,5,1690.939028
29,6,1658.324410
29,7,1656.277301
30,5,1690.939028
30,6,1658.324410
30,7,1641.332237
31,5,1690.939028
31,6,1647.024759
31,7,1641.332237
32,5,1690.939028
32,6,1647.024759
32,7,1641.332237
33,5,1687.559340
33,6,1647.024759
33,7,1641.332237
34,5,1687.559340
34,6,1642.198611
34,7,1641.332237
35,5,1687.559340
35,6,1634.928963
36,5,1647.027127
36,6,1634.928963
37,5,1647.027127
37,6,1634.928963
38,5,1647.027127
38,6,1631.261465
39,5,1646.743940
39,6,1631.261465
40,5,1646.743940
