Individual{TOC=2797.09993544476, NV=9}
Individual{TOC=2718.826263698947, NV=10}
Individual{TOC=2643.9732721920213, NV=14}
Individual{TOC=2667.022336124267, NV=13}
Individual{TOC=3609.1306069749126, NV=7}
Individual{TOC=2689.3748725463583, NV=11}
Individual{TOC=2623.486626433727, NV=16}
Individual{TOC=2680.8672028881947, NV=12}
Individual{TOC=2639.7382642344523, NV=15}
Individual{TOC=2802.359464940003, NV=8}
runTime = 46249.613866ms
