Individual{TOC=4258.26505730035, NV=10}
Individual{TOC=3375.289274168317, NV=11}
Individual{TOC=3290.3011050187774, NV=12}
Individual{TOC=3206.062212178076, NV=13}
Individual{TOC=3088.106354691577, NV=15}
Individual{TOC=3054.204790124926, NV=16}
Individual{TOC=3011.4025657962043, NV=18}
Individual{TOC=3005.163839564579, NV=19}
Individual{TOC=2876.5755283299954, NV=22}
Individual{TOC=2824.7633476374217, NV=24}
Individual{TOC=2824.7633476374217, NV=24}
Individual{TOC=2784.385663173784, NV=26}
runTime = 66387.654472ms
