Individual{TOC=7227.463873086635, NV=22}
Individual{TOC=6562.104740940618, NV=26}
Individual{TOC=7389.334644321005, NV=21}
Individual{TOC=6742.29823226028, NV=25}
Individual{TOC=5576.7268268339185, NV=47}
Individual{TOC=8578.145293314894, NV=18}
Individual{TOC=5615.259189403445, NV=36}
Individual{TOC=5583.446390930211, NV=39}
Individual{TOC=5477.831033448372, NV=48}
Individual{TOC=7214.529481718513, NV=23}
Individual{TOC=5882.953140551945, NV=27}
Individual{TOC=5647.44710225652, NV=35}
Individual{TOC=5776.352476372242, NV=31}
runTime = 14288.275177ms
