Individual{TOC=14574.65354915527, NV=34}
Individual{TOC=13636.177372737062, NV=41}
Individual{TOC=14277.95524642902, NV=35}
Individual{TOC=13402.666779417328, NV=47}
Individual{TOC=13756.074969382596, NV=39}
Individual{TOC=13388.525292352146, NV=57}
Individual{TOC=13433.233848437018, NV=46}
Individual{TOC=13523.473256554647, NV=42}
Individual{TOC=13672.729367967888, NV=40}
Individual{TOC=14014.942817641406, NV=38}
Individual{TOC=14068.864282753308, NV=37}
Individual{TOC=14194.91901085839, NV=36}
runTime = 2138515.594178ms
