Individual{TOC=2645.830645123963, NV=17}
Individual{TOC=2610.7189324209908, NV=18}
Individual{TOC=2793.6894680233945, NV=11}
Individual{TOC=2793.6894680233945, NV=11}
Individual{TOC=2692.2623364747246, NV=16}
Individual{TOC=2744.3529695337634, NV=13}
Individual{TOC=2734.9578893131506, NV=15}
Individual{TOC=2997.6273622606614, NV=10}
Individual{TOC=2760.892576440392, NV=12}
Individual{TOC=2997.6273622606614, NV=10}
runTime = 75287.223687ms
