Individual{TOC=6236.106180751747, NV=28}
Individual{TOC=5631.170662038691, NV=47}
Individual{TOC=6394.004614621448, NV=27}
Individual{TOC=6952.639562876609, NV=23}
Individual{TOC=5813.910593873999, NV=37}
Individual{TOC=7068.51949974204, NV=22}
Individual{TOC=7293.01578872901, NV=18}
Individual{TOC=9140.629016317584, NV=16}
Individual{TOC=6450.768213452218, NV=25}
Individual{TOC=6031.060776986576, NV=33}
Individual{TOC=6225.776636906424, NV=30}
Individual{TOC=5413.876604992012, NV=48}
Individual{TOC=5381.293230941361, NV=69}
runTime = 12473.79356ms
