Individual{TOC=18009.73542673684, NV=37}
Individual{TOC=17785.0012834765, NV=38}
Individual{TOC=18147.689518107945, NV=36}
Individual{TOC=16372.722014773706, NV=56}
Individual{TOC=17439.637724826895, NV=40}
Individual{TOC=17371.261943452137, NV=41}
Individual{TOC=16405.285460137293, NV=53}
Individual{TOC=16675.045211639535, NV=52}
Individual{TOC=16704.62472626833, NV=51}
Individual{TOC=16777.577005451138, NV=47}
Individual{TOC=16973.274673006734, NV=45}
Individual{TOC=17279.142613274234, NV=44}
Individual{TOC=17302.589575801783, NV=43}
Individual{TOC=18291.296071662502, NV=35}
Individual{TOC=17457.003392504586, NV=39}
runTime = 1459828.570772ms
