Iteration,NV,TOC
1,14,2694.426098
1,15,2637.155569
1,16,2590.416092
1,19,2430.524078
1,20,2297.845091
1,22,2293.813933
2,14,2694.426098
2,14,2694.426098
2,15,2637.155569
2,15,2637.155569
2,16,2590.416092
2,16,2590.416092
2,18,2511.802639
2,19,2430.524078
2,19,2430.524078
2,20,2297.845091
2,20,2297.845091
2,22,2293.813933
2,22,2293.813933
3,13,3065.801113
3,14,2694.426098
3,14,2694.426098
3,14,2694.426098
3,15,2637.155569
3,15,2637.155569
3,15,2637.155569
3,16,2590.416092
3,16,2590.416092
3,16,2590.416092
3,18,2474.464503
3,19,2430.524078
3,19,2430.524078
3,19,2430.524078
3,20,2297.845091
3,20,2297.845091
3,20,2297.845091
3,22,2293.813933
3,22,2293.813933
3,22,2293.813933
3,27,2270.337918
4,13,3065.801113
4,13,3065.801113
4,14,2694.426098
4,14,2694.426098
4,14,2694.426098
4,14,2694.426098
4,15,2637.155569
4,15,2637.155569
4,15,2637.155569
4,15,2637.155569
4,16,2590.416092
4,16,2590.416092
4,16,2590.416092
4,16,2590.416092
4,17,2549.230978
4,18,2474.464503
4,18,2474.464503
4,19,2430.524078
4,19,2430.524078
4,19,2430.524078
4,19,2430.524078
4,20,2297.845091
4,20,2297.845091
4,20,2297.845091
4,20,2297.845091
4,22,2293.813933
4,22,2293.813933
4,22,2293.813933
4,22,2293.813933
4,27,2270.337918
4,27,2270.337918
5,13,3065.801113
5,13,3065.801113
5,13,3065.801113
5,14,2694.426098
5,14,2694.426098
5,14,2694.426098
5,14,2694.426098
5,14,2694.426098
5,15,2637.155569
5,15,2637.155569
5,15,2637.155569
5,15,2637.155569
5,15,2637.155569
5,16,2590.416092
5,16,2590.416092
5,16,2590.416092
5,16,2590.416092
5,16,2590.416092
5,17,2542.140207
5,18,2411.298044
5,20,2297.845091
5,20,2297.845091
5,20,2297.845091
5,20,2297.845091
5,20,2297.845091
5,22,2293.813933
5,22,2293.813933
5,22,2293.813933
5,22,2293.813933
5,22,2293.813933
5,23,2283.156606
5,27,2270.337918
5,27,2270.337918
5,27,2270.337918
5,28,2268.285314
6,13,3065.801113
6,13,3065.801113
6,13,3065.801113
6,13,3065.801113
6,14,2694.426098
6,14,2694.426098
6,14,2694.426098
6,14,2694.426098
6,14,2694.426098
6,14,2694.426098
6,15,2627.206888
6,16,2590.416092
6,16,2590.416092
6,16,2590.416092
6,16,2590.416092
6,16,2590.416092
6,16,2590.416092
6,17,2542.140207
6,17,2542.140207
6,18,2411.298044
6,18,2411.298044
6,19,2406.174420
6,20,2297.845091
6,20,2297.845091
6,20,2297.845091
6,20,2297.845091
6,20,2297.845091
6,20,2297.845091
6,22,2293.813933
6,22,2293.813933
6,22,2293.813933
6,22,2293.813933
6,22,2293.813933
6,22,2293.813933
6,23,2283.156606
6,23,2283.156606
6,27,2262.565484
6,30,2261.204432
7,13,3065.801113
7,13,3065.801113
7,13,3065.801113
7,13,3065.801113
7,13,3065.801113
7,14,2694.426098
7,14,2694.426098
7,14,2694.426098
7,14,2694.426098
7,14,2694.426098
7,14,2694.426098
7,14,2694.426098
7,15,2627.206888
7,15,2627.206888
7,16,2478.356418
7,18,2411.298044
7,18,2411.298044
7,18,2411.298044
7,19,2406.174420
7,19,2406.174420
7,20,2297.805925
7,22,2293.813933
7,22,2293.813933
7,22,2293.813933
7,22,2293.813933
7,22,2293.813933
7,22,2293.813933
7,22,2293.813933
7,23,2283.156606
7,23,2283.156606
7,23,2283.156606
7,26,2253.229403
8,13,3065.801113
8,13,3065.801113
8,13,3065.801113
8,13,3065.801113
8,13,3065.801113
8,13,3065.801113
8,14,2694.426098
8,14,2694.426098
8,14,2694.426098
8,14,2694.426098
8,14,2694.426098
8,14,2694.426098
8,14,2694.426098
8,14,2694.426098
8,15,2627.206888
8,15,2627.206888
8,15,2627.206888
8,16,2478.356418
8,16,2478.356418
8,18,2411.298044
8,18,2411.298044
8,18,2411.298044
8,18,2411.298044
8,19,2406.174420
8,19,2406.174420
8,19,2406.174420
8,20,2297.805925
8,20,2297.805925
8,22,2293.813933
8,22,2293.813933
8,22,2293.813933
8,22,2293.813933
8,22,2293.813933
8,22,2293.813933
8,22,2293.813933
8,22,2293.813933
8,23,2283.156606
8,23,2283.156606
8,23,2283.156606
8,23,2283.156606
8,24,2227.632613
9,13,3065.801113
9,13,3065.801113
9,13,3065.801113
9,13,3065.801113
9,13,3065.801113
9,13,3065.801113
9,13,3065.801113
9,14,2652.509435
9,15,2627.206888
9,15,2627.206888
9,15,2627.206888
9,15,2627.206888
9,16,2478.356418
9,16,2478.356418
9,16,2478.356418
9,18,2411.298044
9,18,2411.298044
9,18,2411.298044
9,18,2411.298044
9,18,2411.298044
9,19,2406.174420
9,19,2406.174420
9,19,2406.174420
9,19,2406.174420
9,20,2297.805925
9,20,2297.805925
9,20,2297.805925
9,22,2288.732000
9,23,2283.156606
9,23,2283.156606
9,23,2283.156606
9,23,2283.156606
9,23,2283.156606
9,24,2227.632613
9,24,2227.632613
10,13,3065.801113
10,13,3065.801113
10,13,3065.801113
10,13,3065.801113
10,13,3065.801113
10,13,3065.801113
10,13,3065.801113
10,13,3065.801113
10,14,2598.415578
10,16,2478.356418
10,16,2478.356418
10,16,2478.356418
10,16,2478.356418
10,18,2411.298044
10,18,2411.298044
10,18,2411.298044
10,18,2411.298044
10,18,2411.298044
10,18,2411.298044
10,19,2401.839296
10,20,2297.805925
10,20,2297.805925
10,20,2297.805925
10,20,2297.805925
10,22,2288.732000
10,22,2288.732000
10,23,2283.156606
10,23,2283.156606
10,23,2283.156606
10,23,2283.156606
10,23,2283.156606
10,23,2283.156606
10,24,2227.632613
10,24,2227.632613
10,24,2227.632613
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,13,3065.801113
11,14,2598.415578
11,14,2598.415578
11,16,2478.356418
11,16,2478.356418
11,16,2478.356418
11,16,2478.356418
11,16,2478.356418
11,18,2411.298044
11,18,2411.298044
11,18,2411.298044
11,18,2411.298044
11,18,2411.298044
11,18,2411.298044
11,18,2411.298044
11,19,2400.227549
11,20,2290.402766
11,21,2288.904420
11,22,2282.916940
11,24,2227.632613
11,24,2227.632613
11,24,2227.632613
11,24,2227.632613
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,13,3065.801113
12,14,2598.415578
12,14,2598.415578
12,14,2598.415578
12,16,2478.356418
12,16,2478.356418
12,16,2478.356418
12,16,2478.356418
12,16,2478.356418
12,16,2478.356418
12,17,2476.969268
12,18,2411.298044
12,18,2411.298044
12,18,2411.298044
12,18,2411.298044
12,18,2411.298044
12,18,2411.298044
12,18,2411.298044
12,18,2411.298044
12,19,2400.227549
12,19,2400.227549
12,20,2278.347046
12,22,2259.496069
12,23,2259.453818
12,24,2227.632613
12,24,2227.632613
12,24,2227.632613
12,24,2227.632613
12,24,2227.632613
13,13,3054.706780
13,14,2598.415578
13,14,2598.415578
13,14,2598.415578
13,14,2598.415578
13,16,2478.356418
13,16,2478.356418
13,16,2478.356418
13,16,2478.356418
13,16,2478.356418
13,16,2478.356418
13,16,2478.356418
13,17,2476.969268
13,17,2476.969268
