Individual{TOC=7663.783594437153, NV=33}
Individual{TOC=6813.378750719268, NV=47}
Individual{TOC=6613.16323750528, NV=68}
Individual{TOC=9248.535577571603, NV=29}
Individual{TOC=8940.630057584003, NV=30}
Individual{TOC=6565.5775043544645, NV=75}
Individual{TOC=6483.52896215844, NV=78}
Individual{TOC=7824.342281478597, NV=31}
Individual{TOC=7616.366139747822, NV=41}
Individual{TOC=7531.8521189097455, NV=42}
Individual{TOC=9332.805096559488, NV=25}
Individual{TOC=7027.9139136605645, NV=43}
Individual{TOC=6513.718384038216, NV=76}
runTime = 6890.236613ms
