Individual{TOC=5808.866231033794, NV=12}
Individual{TOC=4635.0294768965805, NV=20}
Individual{TOC=4826.494748115723, NV=16}
Individual{TOC=7162.390518550603, NV=11}
Individual{TOC=4890.432501543635, NV=15}
Individual{TOC=4543.456202896273, NV=22}
Individual{TOC=5214.7696059623195, NV=14}
Individual{TOC=4521.5746603827765, NV=26}
Individual{TOC=4526.469188984269, NV=25}
Individual{TOC=5537.795757207449, NV=13}
Individual{TOC=4812.406918090049, NV=18}
Individual{TOC=4578.461824578002, NV=21}
runTime = 2175162.144088ms
