Iteration,NV,TOC
1,9,2021.517815
1,10,1984.986960
2,9,1928.846136
3,9,1928.846136
4,9,1928.846136
5,8,1896.989970
6,8,1854.008423
7,7,1838.723359
7,7,1838.723359
8,7,1838.723359
8,7,1838.723359
8,7,1838.723359
8,7,1838.723359
8,7,1838.723359
8,7,1838.723359
8,7,1838.723359
9,7,1828.401685
10,7,1828.401685
10,7,1828.401685
10,7,1828.401685
11,7,1828.401685
11,7,1828.401685
11,7,1828.401685
11,7,1828.401685
11,7,1828.401685
11,7,1828.401685
11,7,1828.401685
11,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
12,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
13,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
14,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
15,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
16,7,1828.401685
