Individual{TOC=5189.5139748787315, NV=42}
Individual{TOC=5259.178416785576, NV=39}
Individual{TOC=5228.14138147002, NV=40}
Individual{TOC=6986.510761830268, NV=18}
Individual{TOC=6099.971928734715, NV=22}
Individual{TOC=6158.647612939344, NV=21}
Individual{TOC=5457.156210443542, NV=25}
Individual{TOC=5379.513591168247, NV=27}
Individual{TOC=5450.536446734893, NV=26}
Individual{TOC=7913.611200422575, NV=17}
Individual{TOC=6496.598817262973, NV=19}
Individual{TOC=5748.62818634838, NV=23}
Individual{TOC=5352.49749071834, NV=28}
runTime = 10382.782966ms
