Individual{TOC=2343.278802757119, NV=12}
Individual{TOC=2329.4517251197053, NV=13}
Individual{TOC=2743.992820538722, NV=8}
Individual{TOC=2497.0880220389786, NV=9}
Individual{TOC=2264.7981615249273, NV=15}
Individual{TOC=2278.8645113805496, NV=14}
Individual{TOC=2374.6005824424783, NV=11}
Individual{TOC=2450.369054260103, NV=10}
Individual{TOC=2743.992820538722, NV=8}
Individual{TOC=2743.992820538722, NV=8}
runTime = 68735.163598ms
