Generation,NV,TOC
1,7,2327.151832
1,8,2284.365291
1,9,2268.587440
1,10,2223.968536
1,11,2221.584534
2,7,2327.151832
2,8,2284.365291
2,9,2268.587440
2,10,2223.968536
2,11,2221.584534
2,12,2197.323109
3,6,2986.220664
3,7,2327.151832
3,8,2284.365291
3,9,2268.587440
3,10,2223.968536
3,11,2221.584534
3,12,2197.323109
4,6,2609.895710
4,7,2327.151832
4,8,2284.365291
4,9,2268.587440
4,10,2223.968536
4,11,2221.584534
4,12,2197.323109
5,6,2609.895710
5,7,2327.151832
5,8,2260.158750
5,10,2223.968536
5,11,2221.584534
5,12,2197.323109
6,6,2609.895710
6,7,2327.151832
6,8,2260.158750
6,10,2223.968536
6,11,2215.224535
6,12,2197.323109
7,6,2526.147482
7,7,2271.870939
7,8,2235.200038
7,9,2207.558595
7,10,2140.147652
8,6,2419.493630
8,7,2217.851300
8,8,2157.219903
8,9,2123.254486
9,6,2419.493630
9,7,2217.851300
9,8,2157.219903
9,9,2123.254486
10,5,2678.830300
10,6,2399.384715
10,7,2217.851300
10,8,2152.248666
10,9,2123.254486
11,5,2592.636185
11,6,2399.384715
11,7,2217.851300
11,8,2152.248666
11,9,2123.254486
12,5,2592.636185
12,6,2399.384715
12,7,2217.851300
12,8,2143.561119
12,9,2123.254486
13,5,2575.369537
13,6,2285.720176
13,7,2190.518983
13,8,2079.425335
14,5,2575.369537
14,6,2285.720176
14,7,2190.518983
14,8,2079.425335
15,5,2575.369537
15,6,2285.720176
15,7,2190.518983
15,8,2079.425335
16,5,2575.369537
16,6,2285.720176
16,7,2162.207948
16,8,2072.772569
17,5,2575.369537
17,6,2234.812639
17,7,2162.207948
17,8,2072.772569
18,5,2569.428389
18,6,2214.133132
18,7,2121.115077
18,8,2068.836161
19,5,2535.513757
19,6,2214.133132
19,7,2121.115077
19,8,2068.836161
20,5,2535.513757
20,6,2214.133132
20,7,2121.115077
20,8,2068.836161
20,11,2027.959666
21,5,2396.667714
21,6,2214.133132
21,7,2121.115077
21,8,2068.836161
21,11,2027.959666
22,5,2352.559487
22,6,2210.459838
22,7,2121.115077
22,8,2068.836161
22,9,2063.683938
22,11,2027.238684
23,5,2267.648734
23,6,2155.634550
23,7,2119.886692
23,8,2067.091124
23,9,2012.885569
24,5,2267.648734
24,6,2155.634550
24,7,2119.886692
24,8,2067.091124
24,9,2012.885569
25,5,2267.648734
25,6,2155.634550
25,7,2119.886692
25,8,2067.091124
25,9,2012.885569
26,5,2267.648734
26,6,2155.634550
26,7,2119.886692
26,8,2067.091124
26,9,2012.885569
27,5,2267.648734
27,6,2155.634550
27,7,2119.886692
27,8,2067.091124
27,9,2012.885569
28,5,2267.648734
28,6,2118.437410
28,7,2084.480682
28,8,2004.455460
28,9,1996.260511
29,5,2267.648734
29,6,2118.437410
29,7,2084.480682
29,8,2004.455460
29,9,1996.260511
30,5,2240.254723
30,6,2118.437410
30,7,2084.480682
30,8,2004.455460
30,9,1996.260511
31,5,2240.254723
31,6,2088.971931
31,7,2084.480682
31,8,2004.455460
31,9,1996.260511
31,11,1995.798803
32,5,2203.074235
32,6,2088.971931
32,7,2084.480682
32,8,2004.455460
32,9,1996.260511
32,11,1995.798803
33,5,2082.708840
33,7,2017.526085
33,8,2004.455460
33,9,1992.436507
33,11,1971.154767
34,5,2070.945209
34,7,2017.526085
34,8,2004.455460
34,9,1992.436507
34,11,1971.154767
35,5,2070.945209
35,7,2017.526085
35,8,2004.455460
35,9,1992.436507
35,11,1971.154767
36,5,2053.947308
36,7,2017.526085
36,8,2004.455460
36,9,1992.436507
36,11,1971.154767
36,12,1942.489461
37,5,2053.947308
37,6,2041.844533
37,7,2017.526085
37,8,2004.455460
37,9,1992.436507
37,11,1971.154767
37,12,1942.489461
38,5,2037.981440
38,7,2000.580639
38,8,1948.679424
38,10,1897.878584
39,5,2037.981440
39,7,2000.580639
39,8,1948.679424
39,10,1897.878584
40,5,2037.981440
40,7,2000.580639
40,8,1948.679424
40,10,1897.878584
41,5,2037.981440
41,7,2000.580639
41,8,1948.679424
41,10,1897.878584
42,5,2037.981440
42,7,2000.580639
42,8,1948.679424
42,10,1897.878584
43,5,2006.509246
43,6,1991.433015
43,8,1889.353328
43,9,1862.172591
44,5,2006.509246
44,6,1991.433015
44,8,1889.353328
44,9,1862.172591
45,5,2000.831625
45,6,1991.433015
45,8,1889.353328
45,9,1862.172591
46,5,1994.104367
46,6,1991.433015
46,8,1889.353328
46,9,1862.172591
47,5,1994.104367
47,6,1991.433015
47,8,1889.353328
47,9,1862.172591
48,5,1978.412989
48,6,1964.246265
48,8,1884.644254
48,9,1861.214820
49,5,1978.412989
49,6,1964.246265
49,8,1884.644254
49,9,1861.214820
50,5,1946.347481
50,8,1884.644254
50,9,1861.214820
51,5,1946.347481
51,8,1884.644254
51,9,1861.214820
52,5,1946.347481
52,7,1887.959689
52,8,1884.644254
52,9,1861.214820
53,5,1915.177661
53,7,1886.663330
53,8,1844.350786
54,5,1915.177661
54,7,1844.935047
54,8,1844.350786
55,5,1915.177661
55,7,1822.371237
56,5,1915.177661
56,7,1822.371237
57,5,1912.367344
57,7,1822.371237
58,5,1908.449606
58,7,1821.470459
59,5,1908.449606
59,7,1805.905770
60,4,2516.712849
60,5,1908.449606
60,6,1888.759319
60,7,1805.905770
61,4,2471.151990
61,5,1908.449606
61,6,1888.759319
61,7,1805.905770
62,4,2318.394886
62,5,1908.449606
62,6,1887.259232
62,7,1805.905770
63,4,2318.394886
63,5,1900.279058
63,6,1875.210987
63,7,1802.907304
64,4,2318.394886
64,5,1900.279058
64,6,1875.210987
64,7,1802.907304
65,4,2318.394886
65,5,1900.279058
65,6,1875.210987
65,7,1802.907304
66,4,2298.701827
66,5,1900.279058
66,6,1875.210987
66,7,1802.907304
67,4,2278.681691
67,5,1900.279058
67,6,1875.210987
67,7,1802.907304
68,4,2195.549566
68,5,1889.529536
68,6,1845.642612
68,7,1799.556286
69,4,2195.549566
69,5,1873.696512
69,6,1845.642612
69,7,1799.556286
70,4,2195.549566
70,5,1873.696512
70,6,1845.642612
70,7,1799.556286
71,4,2195.549566
71,5,1873.696512
71,6,1845.642612
71,7,1799.556286
72,4,2195.549566
72,5,1873.696512
72,6,1845.642612
72,7,1799.556286
73,4,2182.772199
73,5,1852.741590
73,6,1845.642612
73,7,1787.727833
74,4,2182.772199
74,5,1852.741590
74,6,1845.642612
74,7,1787.727833
75,4,2182.772199
75,5,1852.741590
75,6,1845.642612
75,7,1787.727833
76,4,2182.772199
76,5,1852.741590
76,6,1845.642612
76,7,1787.727833
77,4,2182.772199
77,5,1852.741590
77,6,1845.642612
77,7,1787.727833
78,4,2173.512821
78,5,1834.071306
78,7,1786.919454
79,4,2173.512821
79,5,1834.071306
79,7,1786.919454
80,4,2173.512821
80,5,1834.071306
80,7,1786.919454
81,4,2173.512821
81,5,1834.071306
81,7,1786.919454
82,4,2173.512821
82,5,1834.071306
82,7,1786.919454
82,8,1781.519345
83,4,2138.774238
83,5,1834.071306
83,6,1820.300147
83,7,1786.919454
83,8,1781.519345
84,4,2133.192241
84,5,1834.071306
84,6,1820.300147
84,7,1786.845006
84,8,1781.519345
85,4,2084.708087
85,5,1834.071306
85,6,1820.300147
85,7,1786.845006
85,8,1781.519345
86,4,2084.708087
86,5,1834.071306
86,6,1820.300147
86,7,1786.845006
86,8,1781.519345
87,4,2084.708087
87,5,1834.071306
87,6,1820.300147
87,7,1786.845006
87,8,1781.519345
88,4,1971.254020
88,5,1828.376660
88,6,1801.642406
88,7,1786.845006
88,8,1781.519345
89,4,1971.254020
89,5,1828.376660
89,6,1801.642406
89,7,1786.845006
89,8,1781.519345
90,4,1971.254020
90,5,1828.376660
90,6,1801.642406
90,7,1786.845006
90,8,1781.519345
91,4,1971.254020
91,5,1828.376660
91,6,1801.642406
91,7,1786.845006
91,8,1781.519345
92,4,1971.254020
92,5,1828.376660
92,6,1801.642406
92,7,1786.845006
92,8,1781.450912
93,4,1913.936765
93,5,1821.393995
93,6,1799.935334
93,7,1780.183432
93,8,1773.047838
94,4,1913.936765
94,5,1821.393995
94,6,1799.469441
94,7,1780.183432
94,8,1773.047838
95,4,1913.936765
95,5,1821.393995
95,6,1799.469441
95,7,1780.183432
95,8,1773.047838
96,4,1913.936765
96,5,1821.393995
96,6,1799.469441
96,7,1780.183432
96,8,1773.047838
97,4,1913.936765
97,5,1821.393995
97,6,1799.469441
97,7,1780.183432
97,8,1773.047838
98,4,1913.283106
98,5,1816.899495
98,6,1799.469441
98,7,1780.183432
98,8,1771.339591
99,4,1913.283106
99,5,1816.899495
99,6,1799.469441
99,7,1780.183432
99,8,1771.339591
100,4,1913.283106
100,5,1816.899495
100,6,1799.469441
100,7,1780.183432
100,8,1771.339591
101,4,1913.283106
101,5,1816.899495
101,6,1799.469441
101,7,1780.183432
101,8,1771.339591
102,4,1913.283106
102,5,1816.899495
102,6,1799.469441
102,7,1780.183432
102,8,1771.339591
103,4,1913.283106
103,5,1809.845959
103,6,1799.453526
103,7,1778.218001
103,8,1771.339591
104,4,1913.283106
104,5,1809.845959
104,6,1799.453526
104,7,1778.218001
104,8,1771.339591
105,4,1913.283106
105,5,1809.845959
105,6,1799.453526
105,7,1778.218001
105,8,1771.339591
106,4,1913.283106
106,5,1809.845959
106,6,1799.453526
106,7,1778.218001
106,8,1771.339591
107,4,1913.283106
107,5,1809.845959
107,6,1799.453526
107,7,1778.218001
107,8,1771.339591
108,4,1900.771953
108,5,1802.886373
108,6,1749.130309
109,4,1900.771953
109,5,1802.886373
109,6,1749.130309
110,4,1900.771953
110,5,1802.886373
110,6,1749.130309
111,4,1900.771953
111,5,1802.886373
111,6,1749.130309
112,4,1900.771953
112,5,1802.886373
112,6,1749.130309
113,4,1899.022104
113,5,1791.065222
113,6,1749.074082
114,4,1899.022104
114,5,1791.065222
114,6,1749.074082
115,4,1899.022104
115,5,1791.065222
115,6,1749.074082
116,4,1899.022104
116,5,1791.065222
116,6,1749.074082
117,4,1899.022104
117,5,1791.065222
117,6,1749.074082
118,4,1889.179689
118,5,1787.364126
118,6,1745.637073
119,4,1889.179689
119,5,1787.364126
119,6,1745.637073
120,4,1889.179689
120,5,1787.364126
120,6,1745.637073
121,4,1889.179689
121,5,1787.364126
121,6,1745.637073
122,4,1889.179689
122,5,1787.364126
122,6,1745.637073
123,4,1869.214979
123,5,1787.364126
123,6,1745.637073
124,4,1836.534719
124,5,1787.364126
124,6,1745.637073
125,4,1836.534719
125,5,1787.364126
125,6,1744.669363
126,4,1836.534719
126,5,1787.364126
126,6,1744.669363
127,4,1836.534719
127,5,1787.364126
127,6,1744.669363
128,4,1816.645477
128,5,1787.364126
128,6,1740.133084
129,4,1816.645477
129,5,1787.364126
129,6,1740.133084
130,4,1816.645477
130,5,1787.364126
130,6,1740.133084
131,4,1816.645477
131,5,1787.364126
131,6,1740.133084
132,4,1816.645477
132,5,1787.364126
132,6,1740.133084
133,4,1816.645477
