Individual{TOC=13676.960103572022, NV=38}
Individual{TOC=16018.799989646071, NV=32}
Individual{TOC=13446.319638032122, NV=39}
Individual{TOC=15845.596770632928, NV=34}
Individual{TOC=15993.170384815941, NV=33}
Individual{TOC=13282.983538305993, NV=48}
Individual{TOC=13319.889319320544, NV=45}
Individual{TOC=13365.848733611068, NV=43}
Individual{TOC=13378.527961410005, NV=42}
Individual{TOC=16901.5183530833, NV=31}
Individual{TOC=15195.923756727821, NV=35}
Individual{TOC=13409.423158903122, NV=40}
Individual{TOC=14095.47924619284, NV=37}
runTime = 2075239.414077ms
