Generation,NV,TOC
1,11,3187.101067
1,12,2949.319458
1,13,2662.645724
1,14,2522.670317
1,15,2438.554858
1,16,2369.072585
1,17,2309.162232
1,18,2278.982494
2,11,2876.244848
2,12,2634.918952
2,13,2576.191861
2,14,2415.832114
2,15,2259.015348
3,11,2876.244848
3,12,2634.918952
3,13,2432.805305
3,14,2371.891478
3,15,2235.065161
4,10,2988.750097
4,11,2876.244848
4,12,2634.918952
4,13,2432.805305
4,14,2230.921509
4,16,2219.060938
5,10,2837.141687
5,12,2634.918952
5,13,2368.320259
5,14,2230.921509
5,15,2176.304467
6,10,2718.469338
6,12,2308.312084
6,14,2191.147972
6,15,2176.304467
7,9,2853.569062
7,10,2713.362062
7,11,2623.620145
7,12,2308.312084
7,13,2178.569995
7,15,2174.499649
7,17,2158.738553
7,19,2148.365610
8,9,2853.569062
8,10,2476.484151
8,11,2411.474122
8,12,2308.312084
8,13,2178.569995
8,14,2147.195946
8,18,2121.506529
9,9,2718.523902
9,10,2476.484151
9,11,2380.008040
9,12,2308.312084
9,13,2178.569995
9,14,2147.195946
9,15,2139.137676
9,17,2113.123566
10,9,2718.523902
10,10,2476.484151
10,11,2380.008040
10,12,2168.526348
10,14,2147.195946
10,15,2139.137676
10,16,2071.672290
11,9,2718.523902
11,10,2434.866242
11,11,2380.008040
11,12,2168.526348
11,13,2116.600163
11,16,2055.507647
12,9,2718.523902
12,10,2434.866242
12,11,2265.676659
12,12,2168.526348
12,13,2116.600163
12,16,2055.507647
13,9,2539.957592
13,10,2387.324916
13,11,2265.676659
13,12,2155.491535
13,13,2100.447917
13,14,2002.024456
14,9,2539.957592
14,10,2367.414578
14,11,2265.676659
14,12,2155.491535
14,13,2074.948945
14,14,2002.024456
15,9,2539.957592
15,10,2346.189898
15,11,2265.676659
15,12,2130.760637
15,13,2074.948945
15,14,2002.024456
16,8,2999.813689
16,9,2466.593132
16,10,2346.189898
16,11,2265.676659
16,12,2130.760637
16,13,2074.948945
16,14,2002.024456
17,8,2999.813689
17,9,2466.593132
17,10,2346.189898
17,11,2180.175594
17,12,2000.846340
17,13,1990.924587
18,8,2657.290555
18,9,2466.593132
18,10,2346.189898
18,11,1964.261894
18,14,1945.215950
19,8,2657.290555
19,9,2466.593132
19,10,2346.189898
19,11,1964.261894
19,14,1945.215950
20,8,2657.290555
20,9,2466.593132
20,10,2210.451339
20,11,1964.261894
20,14,1945.215950
21,8,2657.290555
21,9,2466.593132
21,10,2210.451339
21,11,1964.261894
21,14,1945.215950
22,8,2657.290555
22,9,2384.474666
22,10,2210.451339
22,11,1964.261894
22,14,1945.215950
23,8,2657.290555
23,9,2384.319449
23,10,2210.451339
23,11,1963.812018
23,14,1937.144306
24,8,2657.290555
24,9,2384.319449
24,10,2210.451339
24,11,1963.812018
24,14,1937.144306
25,8,2657.290555
25,9,2384.319449
25,10,2159.202761
25,11,1963.812018
25,13,1961.640087
25,14,1937.144306
26,8,2635.630709
26,9,2384.319449
26,10,2159.202761
26,11,1963.812018
26,13,1914.764115
27,7,2579.202497
27,8,2567.427990
27,9,2164.446952
27,10,2144.813452
27,11,1963.812018
27,12,1924.484746
27,13,1914.764115
28,7,2579.202497
28,8,2435.201883
28,9,2158.199641
28,10,2132.484576
28,11,1950.139825
28,12,1911.351747
29,7,2579.202497
29,8,2291.449310
29,9,2158.199641
29,10,2078.880046
29,11,1909.198750
30,7,2579.202497
30,8,2291.449310
30,9,2155.148541
30,10,1891.099454
31,7,2579.202497
31,8,2291.449310
31,9,2155.148541
31,10,1891.099454
32,7,2579.202497
32,8,2291.449310
32,9,2155.148541
32,10,1891.099454
33,7,2403.131285
