Individual{TOC=5646.562105612824, NV=20}
Individual{TOC=7006.072067591252, NV=16}
Individual{TOC=5412.884665289856, NV=25}
Individual{TOC=5162.918441297531, NV=37}
Individual{TOC=6448.572337783305, NV=17}
Individual{TOC=5822.3752196244, NV=19}
Individual{TOC=5556.310623460859, NV=21}
Individual{TOC=5451.268393792087, NV=23}
Individual{TOC=5325.325162966371, NV=29}
Individual{TOC=5377.455513217345, NV=27}
Individual{TOC=5177.32481696856, NV=34}
Individual{TOC=5195.422427567304, NV=31}
Individual{TOC=5186.740620920924, NV=32}
runTime = 13391.71951ms
