Individual{TOC=2588.2666319541295, NV=17}
Individual{TOC=2551.6333113546684, NV=19}
Individual{TOC=2812.047494402772, NV=14}
Individual{TOC=3010.009439706071, NV=13}
Individual{TOC=2697.6711558302923, NV=15}
Individual{TOC=2517.6445037963877, NV=23}
Individual{TOC=2672.326271391572, NV=16}
Individual{TOC=3010.009439706071, NV=13}
Individual{TOC=2525.2888642285066, NV=22}
Individual{TOC=2554.3829462465346, NV=18}
runTime = 44254.556654ms
