Individual{TOC=3333.4696051528445, NV=10}
Individual{TOC=3024.8254074380566, NV=12}
Individual{TOC=3232.042379686956, NV=11}
Individual{TOC=4057.5085987052476, NV=7}
Individual{TOC=2933.3541240288587, NV=14}
Individual{TOC=3508.50615456344, NV=9}
Individual{TOC=2923.6550814445127, NV=15}
Individual{TOC=3641.9357625038397, NV=8}
Individual{TOC=2984.0505775360316, NV=13}
runTime = 86161.687506ms
