Individual{TOC=13548.487512681782, NV=76}
Individual{TOC=14547.099436811812, NV=51}
Individual{TOC=14916.903651600249, NV=43}
Individual{TOC=15770.809656101514, NV=35}
Individual{TOC=14114.485960413997, NV=57}
Individual{TOC=14957.74261320584, NV=42}
Individual{TOC=15482.798607554721, NV=37}
Individual{TOC=15083.466961587534, NV=41}
Individual{TOC=13616.069857652676, NV=75}
Individual{TOC=13665.184267079854, NV=73}
Individual{TOC=13699.33819712563, NV=61}
Individual{TOC=14331.485582008267, NV=54}
Individual{TOC=14376.716998089034, NV=52}
Individual{TOC=14646.688161617687, NV=49}
Individual{TOC=16152.257742368507, NV=34}
Individual{TOC=15103.243171806169, NV=38}
Individual{TOC=14895.815276470632, NV=44}
Individual{TOC=14674.323323694183, NV=47}
runTime = 1087076.138775ms
