Individual{TOC=3500.7342057119304, NV=8}
Individual{TOC=3222.9828665013615, NV=9}
Individual{TOC=3011.4161051680467, NV=11}
Individual{TOC=2977.259236515456, NV=12}
Individual{TOC=2888.475026311652, NV=14}
Individual{TOC=2778.9597043896106, NV=15}
Individual{TOC=2744.9749480753435, NV=17}
Individual{TOC=2696.7246662122275, NV=18}
Individual{TOC=2692.5234660248816, NV=20}
Individual{TOC=2675.181717359779, NV=23}
Individual{TOC=2623.7058588378186, NV=26}
Individual{TOC=2617.9969962208456, NV=27}
runTime = 49463.052976ms
