Generation,NV,TOC
1,19,10633.889234
1,20,9624.721220
1,21,9186.678997
1,22,7561.834638
1,25,6616.694067
1,31,6473.977908
1,35,5602.398474
1,42,5566.313974
1,45,5396.152233
1,48,5364.450834
1,49,5353.007398
1,53,5343.083112
1,54,5339.884732
1,56,5281.721405
1,57,5181.995596
1,63,5139.556816
1,65,5132.852507
1,67,5112.626441
2,19,10633.889234
2,20,9624.721220
2,21,7406.807421
2,23,6780.497718
2,25,6616.694067
2,26,6362.015055
2,33,6211.448211
2,35,5602.398474
2,42,5566.313974
2,44,5550.566970
2,45,5396.152233
2,47,5380.853941
2,48,5364.450834
2,49,5318.143519
2,50,5300.217035
2,56,5281.721405
2,57,5181.995596
2,63,5139.556816
2,65,5102.104293
3,19,8999.117255
3,20,8590.948377
3,21,7379.941659
3,22,7194.002074
3,23,6780.497718
3,25,6616.694067
3,26,6362.015055
3,29,6109.058518
3,33,5855.954353
3,35,5602.398474
3,40,5463.825480
3,41,5450.521557
3,42,5403.464317
3,43,5350.230227
3,45,5194.228323
3,46,5051.258514
4,19,8999.117255
4,20,8285.897422
4,21,7379.941659
4,22,7194.002074
4,23,6780.497718
4,24,6728.025373
4,25,6616.694067
4,26,6362.015055
4,29,6109.058518
4,33,5734.156312
4,35,5602.398474
4,40,5427.296834
4,41,5264.914052
4,42,5161.469896
4,46,5051.258514
4,51,4944.072148
5,19,7857.297708
5,20,7732.745406
5,21,7379.941659
5,22,7194.002074
5,23,6779.644267
5,24,6728.025373
5,25,6616.694067
5,26,6362.015055
5,27,6129.539832
5,28,5872.890980
5,30,5704.797678
5,33,5531.081390
5,37,5058.834840
5,44,5034.637028
5,51,4944.072148
5,56,4879.080291
6,19,7857.297708
6,20,7732.745406
6,21,7379.941659
6,22,7194.002074
6,23,6283.925744
6,27,6129.539832
6,28,5872.890980
6,30,5704.797678
6,33,5531.081390
6,36,5144.551614
6,37,5058.834840
6,44,5034.637028
6,49,4927.131742
6,51,4833.981839
7,19,7857.297708
7,20,7656.975216
7,21,7250.345482
