Individual{TOC=2472.208031478562, NV=11}
Individual{TOC=2535.5061254300363, NV=10}
Individual{TOC=2838.393945662868, NV=7}
Individual{TOC=2389.5722232133908, NV=13}
Individual{TOC=2722.9644405079166, NV=8}
Individual{TOC=2367.745795965353, NV=17}
Individual{TOC=3162.031767993272, NV=6}
Individual{TOC=2372.69704990403, NV=15}
Individual{TOC=2414.9873128213458, NV=12}
runTime = 67553.682408ms
