Individual{TOC=5816.442864703376, NV=72}
Individual{TOC=8595.565552720178, NV=30}
Individual{TOC=8932.827909595395, NV=29}
Individual{TOC=6926.046366993312, NV=39}
Individual{TOC=6378.39066138353, NV=42}
Individual{TOC=5889.540597509351, NV=59}
Individual{TOC=5843.515810584568, NV=65}
Individual{TOC=9272.947935015536, NV=27}
Individual{TOC=8035.066034514956, NV=34}
Individual{TOC=7936.1880065164405, NV=35}
Individual{TOC=5922.404913351843, NV=50}
Individual{TOC=5977.32437771984, NV=46}
runTime = 16343.754964ms
